learning evaluation instances,classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),classified instances of class 0,classified instances of class 1,recall (true positive) for class 0 (percent),recall (true positive) for class 1 (percent),incorrect classifications (false positive) for class 0 (percent),incorrect classifications (false positive) for class 1 (percent),size of class 0,size of class 1,training queue size,time stamp
29.0,29.0,38.85968707340521,0.0,-Infinity,-Infinity,29.0,0.0,38.85968707340521,0.0,61.14031292659481,0.0,0.9677090935807814,0.03229090641921883,1519.0,1.231457596E9
30.0,30.0,41.20853073954677,0.0,-Infinity,-Infinity,30.0,0.0,41.20853073954677,0.0,58.791469260453255,0.0,0.9677090935807814,0.03229090641921883,1521.0,1.231457834E9
31.0,31.0,39.66915646029843,0.0,-Infinity,-Infinity,31.0,0.0,39.66915646029843,0.0,60.33084353970158,0.0,0.8917873888525316,0.10821261114746848,1509.0,1.231775936E9
32.0,32.0,41.86284845500817,0.0,-Infinity,-Infinity,32.0,0.0,41.86284845500817,0.0,58.13715154499186,0.0,0.8917873888525316,0.10821261114746848,1510.0,1.231776125E9
33.0,33.0,40.37976745300135,0.0,-Infinity,-Infinity,33.0,0.0,40.37976745300135,0.0,59.62023254699867,0.0,0.8917873888525316,0.10821261114746848,1511.0,1.231776464E9
34.0,34.0,42.43956697970346,0.0,-Infinity,-Infinity,34.0,0.0,42.43956697970346,0.0,57.56043302029655,0.0,0.9001473871934819,0.09985261280651814,1505.0,1.231791301E9
35.0,35.0,44.38055452388097,0.0,-Infinity,-Infinity,35.0,0.0,44.38055452388097,0.0,55.61944547611905,0.0,0.9001473871934819,0.09985261280651814,1506.0,1.231791326E9
36.0,36.0,46.212631833663224,0.0,-Infinity,-Infinity,36.0,0.0,46.212631833663224,0.0,53.787368166336776,0.0,0.9001473871934819,0.09985261280651814,1507.0,1.23179134E9
37.0,37.0,47.944630218432465,0.0,-Infinity,-Infinity,37.0,0.0,47.944630218432465,0.0,52.05536978156754,0.0,0.9001473871934819,0.09985261280651814,1508.0,1.231791393E9
38.0,38.0,49.58445139597544,0.0,-Infinity,-Infinity,38.0,0.0,49.58445139597544,0.0,50.41554860402455,0.0,0.9001473871934819,0.09985261280651814,1509.0,1.2317914E9
39.0,39.0,51.13918667084122,0.0,-Infinity,-Infinity,39.0,0.0,51.13918667084122,0.0,48.86081332915878,0.0,0.914396362130841,0.08560363786915909,1493.0,1.231870202E9
40.0,40.0,52.615218235943914,0.0,-Infinity,-Infinity,40.0,0.0,52.615218235943914,0.0,47.384781764056086,0.0,0.919405874229675,0.080594125770325,1491.0,1.231880373E9
41.0,41.0,54.0183056495395,0.0,-Infinity,-Infinity,41.0,0.0,54.0183056495395,0.0,45.9816943504605,0.0,0.9210096973325045,0.07899030266749553,1490.0,1.2318844E9
42.0,42.0,55.35365995834746,0.0,-Infinity,-Infinity,42.0,0.0,55.35365995834746,0.0,44.64634004165255,0.0,0.9313775053082589,0.06862249469174099,1485.0,1.231955538E9
43.0,43.0,56.626007477910136,0.0,-Infinity,-Infinity,43.0,0.0,56.626007477910136,0.0,43.37399252208987,0.0,0.9313775053082589,0.06862249469174099,1486.0,1.231961267E9
44.0,44.0,57.839644875629226,0.0,-Infinity,-Infinity,44.0,0.0,57.839644875629226,0.0,42.160355124370774,0.0,0.9327430929526246,0.06725690704737534,1488.0,1.231968649E9
45.0,45.0,58.99848690939624,7.012845791253107,-1391.694555570383,-1391.694555570383,44.0,1.0,57.839644875629226,100.0,42.160355124370774,0.0,0.9327430929526246,0.06725690704737534,1488.0,1.231969102E9
46.0,46.0,60.106107939444065,7.149658855667535,-642.0993015149132,-1391.694555570382,45.0,1.0,58.99848690939624,100.0,41.00151309060374,0.0,0.9327430929526246,0.06725690704737534,1491.0,1.231971001E9
47.0,47.0,61.16577814081201,7.280172752408226,-642.0993015149131,-1391.6945555703799,46.0,1.0,60.106107939444065,100.0,39.89389206055592,0.0,0.9327430929526246,0.06725690704737534,1492.0,1.23197197E9
48.0,48.0,62.18049518925187,7.4048065795854825,-642.099301514912,-1391.6945555703758,47.0,1.0,61.16577814081201,100.0,38.83422185918797,0.0,0.9327430929526246,0.06725690704737534,1493.0,1.231977234E9
49.0,49.0,63.153012067226065,7.5239430724631715,-642.0993015149104,-1391.6945555703803,48.0,1.0,62.18049518925187,100.0,37.8195048107481,0.0,0.91809927703474,0.08190072296526,1496.0,1.232035671E9
50.0,50.0,64.08586153318493,7.637932463660898,-642.0993015149108,-1391.694555570369,49.0,1.0,63.153012067226065,100.0,36.846987932773914,0.0,0.91809927703474,0.08190072296526,1497.0,1.232035708E9
51.0,51.0,64.9813777121047,7.747095861829889,-642.0993015149111,-1391.694555570366,50.0,1.0,64.08586153318493,100.0,35.914138466815054,0.0,0.91809927703474,0.08190072296526,1498.0,1.232035732E9
52.0,52.0,65.8417151948086,7.851728217452597,-642.0993015149102,-1391.6945555703699,51.0,1.0,64.9813777121047,100.0,35.018622287895276,0.0,0.91809927703474,0.08190072296526,1499.0,1.232035756E9
53.0,53.0,64.24734280726969,7.19368462360907,-696.013178255688,-1500.0668936654677,52.0,1.0,63.38491527952102,100.0,36.61508472047897,0.0,0.9150117409199854,0.08498825908001457,1496.0,1.232052561E9
54.0,54.0,65.10096721557616,7.29122511163178,-696.0131782556862,-1500.0668936654656,53.0,1.0,64.27155803894799,100.0,35.728441961052006,0.0,0.9150117409199854,0.08498825908001457,1497.0,1.232052576E9
55.0,55.0,65.92280692254397,7.384940152927895,-696.0131782556844,-1500.0668936654677,54.0,1.0,65.12460428847028,100.0,34.87539571152971,0.0,0.9067030072756777,0.09329699272432229,1500.0,1.232061908E9
56.0,56.0,64.39113891366563,6.786279961730115,-751.5773669653255,-1611.7565255161599,55.0,1.0,63.59098053346697,100.0,36.409019466533024,0.0,0.9067030072756777,0.09329699272432229,1501.0,1.232061969E9
57.0,57.0,65.20767835203395,6.873934439535813,-751.5773669653236,-1611.7565255161524,56.0,1.0,64.4369173640549,100.0,35.56308263594509,0.0,0.9067030072756777,0.09329699272432229,1502.0,1.232062045E9
58.0,58.0,65.99530920137819,13.37143321099166,-443.4708686241068,-700.045548889139,56.0,2.0,64.4369173640549,100.0,35.56308263594509,0.0,0.8750889333635412,0.12491106663645868,1503.0,1.232120529E9
59.0,59.0,64.51994878359778,12.387892840113642,-324.7772934279568,-753.8452665875101,57.0,2.0,62.95932772177277,100.0,37.04067227822721,0.0,0.8750889333635412,0.12491106663645868,1504.0,1.232120976E9
60.0,60.0,65.3034437961716,12.544977830691368,-324.77729342795686,-753.8452665875096,58.0,2.0,63.79785687949823,100.0,36.20214312050176,0.0,0.8750889333635412,0.12491106663645868,1505.0,1.232122143E9
61.0,61.0,63.8785841555231,11.648240931850689,-352.0854085989484,-808.7373364766756,59.0,2.0,62.37162168311452,100.0,37.628378316885474,0.0,0.8750889333635412,0.12491106663645868,1506.0,1.232122259E9
62.0,62.0,64.65751322202098,16.702788858256962,-254.34346709002926,-484.5980002477365,59.0,3.0,62.37162168311452,100.0,37.628378316885474,0.0,0.8750889333635412,0.12491106663645868,1508.0,1.232126233E9
63.0,63.0,65.41093262928968,16.91169832341222,-190.8301609272657,-484.598000247735,60.0,3.0,63.20255753951181,100.0,36.79744246048819,0.0,0.8688989169537106,0.13110108304628923,1507.0,1.23213313E9
64.0,64.0,66.140039106396,21.3689221825999,-146.24654912378486,-328.61155728697395,60.0,4.0,63.20255753951181,100.0,36.79744246048819,0.0,0.8702099277841735,0.12979007221582634,1506.0,1.232140889E9
65.0,65.0,64.76114340580762,20.022598672495914,-126.63724960837466,-355.56376436430924,61.0,4.0,61.82353725836249,100.0,38.17646274163751,0.0,0.8702099277841735,0.12979007221582634,1507.0,1.232144619E9
66.0,66.0,65.48792324110786,20.270714000311944,-126.63724960837462,-355.56376436430884,62.0,4.0,62.646781746163526,100.0,37.353218253836474,0.0,0.8702099277841735,0.12979007221582634,1508.0,1.232146346E9
67.0,67.0,66.19223085042219,20.509693138526078,-126.63724960837467,-355.56376436430804,63.0,4.0,63.443065259917816,100.0,36.556934740082184,0.0,0.8702099277841735,0.12979007221582634,1509.0,1.232147557E9
68.0,68.0,64.8553222600315,19.24251845086649,-140.4560667208399,-383.3409826004761,64.0,4.0,62.10574241993703,100.0,37.89425758006298,0.0,0.9498148089118175,0.05018519108818258,1406.0,1.232379801E9
69.0,69.0,65.55798678821289,19.47072590418612,-140.45606672083986,-383.34098260047585,65.0,4.0,62.89576658019013,100.0,37.10423341980988,0.0,0.9498148089118175,0.05018519108818258,1408.0,1.232380063E9
70.0,70.0,66.2397890255838,19.6909283079279,-140.45606672083974,-383.3409826004757,66.0,4.0,63.661018670073055,100.0,36.338981329926945,0.0,0.9498148089118175,0.05018519108818258,1409.0,1.232380207E9
71.0,71.0,66.90161155489022,19.903529050747203,-140.45606672083983,-383.34098260047637,67.0,4.0,64.40260896161658,100.0,35.597391038383414,0.0,0.9508134942144723,0.04918650578552775,1408.0,1.232382233E9
72.0,72.0,67.5442879399972,20.108904885329398,-140.45606672083971,-383.34098260047614,68.0,4.0,65.12158243121084,100.0,34.87841756878917,0.0,0.9536918811845283,0.04630811881547182,1404.0,1.232401435E9
73.0,73.0,68.16860608327423,20.307408091457017,-140.45606672083963,-383.3409826004761,69.0,4.0,65.81892349110096,100.0,34.181076508899025,0.0,0.954154962372683,0.0458450376273171,1405.0,1.232406776E9
74.0,74.0,68.77531131075934,20.499368431652616,-140.45606672083971,-383.3409826004756,70.0,4.0,66.49556031532524,100.0,33.50443968467475,0.0,0.8879308990033664,0.11206910099663353,1393.0,1.232467435E9
75.0,75.0,69.36510921050937,20.685094922238275,-140.45606672083986,-383.3409826004766,71.0,4.0,67.15236880007996,100.0,32.84763119992004,0.0,0.9074120250551202,0.09258797494488008,1395.0,1.232553118E9
76.0,76.0,68.06642708139186,17.057931806897603,-122.16144355125226,-294.64463573165625,71.0,5.0,67.15236880007996,79.59598004161201,32.84763119992004,20.404019958388,0.9110603606939686,0.08893963930603177,1391.0,1.232562713E9
