learning evaluation instances,classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),classified instances of class 0,classified instances of class 1,recall (true positive) for class 0 (percent),recall (true positive) for class 1 (percent),incorrect classifications (false positive) for class 0 (percent),incorrect classifications (false positive) for class 1 (percent),size of class 0,size of class 1,training queue size,time stamp
4439.0,4439.0,69.43793744272467,22.744803106107305,2.824903958188286,-59.518147998302176,3475.0,964.0,72.69964085044201,58.325929541619125,27.300359149558616,41.6740704583809,0.8885040520809087,0.11149594791909176,4735.0,1.360785057E9
4440.0,4440.0,69.74355806829743,22.991507422187492,2.8249039581882345,-59.518147998302204,3476.0,964.0,72.9726444419376,58.325929541619125,27.027355558063032,41.6740704583809,0.873096437297753,0.12690356270224734,4737.0,1.360786567E9
4441.0,4441.0,70.04612248761447,23.234197506586753,2.8249039581882576,-59.51814799830212,3477.0,964.0,73.24291799751823,58.325929541619125,26.757082002482395,41.6740704583809,0.873096437297753,0.12690356270224734,4738.0,1.360786576E9
4442.0,4442.0,70.34566126273833,23.47295858323398,2.8249039581882758,-59.518147998302105,3478.0,964.0,73.51048881754306,58.325929541619125,26.489511182457576,41.6740704583809,0.8511158547275693,0.14888414527243102,4737.0,1.360789453E9
4443.0,4443.0,70.64220465011097,23.70787352931088,2.8249039581882958,-59.51814799830208,3479.0,964.0,73.77538392936765,58.325929541619125,26.224616070632994,41.6740704583809,0.8304215725654717,0.16957842743452856,4737.0,1.360791169E9
4444.0,4444.0,70.93578260360987,23.939022955582296,2.8249039581883144,-59.51814799830208,3480.0,964.0,74.03763009007397,58.325929541619125,25.962369909926664,41.6740704583809,0.8304215725654717,0.16957842743452856,4738.0,1.360791175E9
4445.0,4445.0,71.22642477757377,24.16648528344591,2.8249039581883353,-59.518147998302126,3481.0,964.0,74.29725378917324,58.325929541619125,25.7027462108274,41.6740704583809,0.830334502413443,0.1696654975865572,4725.0,1.360796772E9
4446.0,4446.0,71.51416052979803,24.390336818856195,2.824903958188265,-59.51814799830224,3482.0,964.0,74.55428125128151,58.325929541619125,25.445718748719127,41.6740704583809,0.8320311573893086,0.16796884261069162,4725.0,1.360797021E9
4447.0,4447.0,71.79901892450007,24.610651823270373,2.824903958188309,-59.5181479983022,3483.0,964.0,74.8087384387687,58.325929541619125,25.191261561231933,41.6740704583809,0.8320311573893086,0.16796884261069162,4726.0,1.360797021E9
4448.0,4448.0,72.08102873525507,24.82750258175392,2.824903958188307,-59.51814799830222,3484.0,964.0,75.06065105438101,58.325929541619125,24.93934894561961,41.6740704583809,0.8061858800577761,0.19381411994222408,4723.0,1.360799729E9
4449.0,4449.0,71.36021844790251,23.16613039290025,2.7289600190351764,-56.270589678984514,3484.0,965.0,75.06065105438101,57.742634448833854,24.93934894561961,42.257365551166174,0.8463918140427437,0.15360818595725642,4726.0,1.360841089E9
4450.0,4450.0,71.6466162634235,23.391463542571213,5.955320534341279,-56.27058967898449,3485.0,965.0,75.31004454383721,57.742634448833854,24.68995545616341,42.257365551166174,0.8562522049751854,0.14374779502481452,4724.0,1.360857617E9
4451.0,4451.0,71.93015010078926,23.613245205496895,5.955320534341241,-56.270589678984564,3486.0,965.0,75.55694409839884,57.742634448833854,24.443055901601777,42.257365551166174,0.8635403083973652,0.13645969160263463,4724.0,1.360867693E9
4452.0,4452.0,72.21084859978137,25.950265535589402,9.033818770134932,-47.950674195780536,3486.0,966.0,75.55694409839884,58.16523378031122,24.443055901601777,41.83476621968881,0.8388425579067182,0.1611574420932815,4747.0,1.360939897E9
4453.0,4453.0,72.48874011378356,28.12719432907908,9.03381877013493,-40.40020053092991,3486.0,967.0,75.55694409839884,58.583606607491355,24.443055901601777,41.41639339250866,0.8062028895782773,0.1937971104217224,4757.0,1.360947924E9
4454.0,4454.0,71.76385271264574,26.479486374273257,5.693912421776296,-38.41969540224837,3486.0,968.0,75.55694409839884,57.99773565387725,24.443055901601777,42.00226434612277,0.8000594520756696,0.19994054792433014,4758.0,1.36094873E9
4455.0,4455.0,71.04621418551928,25.26261675962716,5.508089169410221,-43.37142882114525,3487.0,968.0,74.80137465741485,57.99773565387725,25.198625342585768,42.00226434612277,0.8000594520756696,0.19994054792433014,4760.0,1.360949415E9
4456.0,4456.0,71.33575204366409,25.504252588621064,5.508089169410215,-43.371428821145315,3488.0,968.0,75.05336091084071,57.99773565387725,24.94663908915991,42.00226434612277,0.7766841586078028,0.22331584139219693,4787.0,1.360971777E9
4457.0,4457.0,71.62239452322746,27.588076726543427,8.553093424248445,-36.47627397249587,3488.0,969.0,75.05336091084071,58.417783060259495,24.94663908915991,41.582216939740526,0.7400384198600092,0.25996158013999093,4812.0,1.361037935E9
4458.0,4458.0,70.90617057799517,26.37306005872984,8.283462326915703,-41.33414763302296,3489.0,969.0,74.3028273017323,58.417783060259495,25.697172698268318,41.582216939740526,0.7082025877670372,0.29179741223296285,4827.0,1.36106129E9
4459.0,4459.0,71.19710887221524,26.619073005461036,8.28346232691572,-41.33414763302293,3490.0,969.0,74.55979902871499,58.417783060259495,25.44020097128563,41.582216939740526,0.6950044871760246,0.3049955128239754,4828.0,1.361070074E9
4460.0,4460.0,71.48513778349309,26.861011712454275,8.283462326915709,-41.33414763302298,3491.0,969.0,74.81420103842785,58.417783060259495,25.185798961572775,41.582216939740526,0.7336823387997958,0.2663176612002043,4815.0,1.361112025E9
4461.0,4461.0,70.77028640565814,25.669270648793958,5.034526153100978,-46.34072154531921,3492.0,969.0,74.06605902804357,58.417783060259495,25.93394097195706,41.582216939740526,0.8411370127535639,0.15886298724643608,4766.0,1.361151265E9
4462.0,4462.0,71.06258354160158,27.664740426415555,8.052032004899354,-39.29630491629718,3492.0,970.0,74.06605902804357,58.833629499767035,25.93394097195706,41.166370500233,0.7942677371136021,0.20573226288639782,4761.0,1.361170652E9
4463.0,4463.0,71.35195770618557,27.91106177767651,10.911395338062567,-39.29630491629712,3493.0,970.0,74.32539843776314,58.833629499767035,25.674601562237488,41.166370500233,0.7660130726156622,0.23398692738433804,4758.0,1.361207645E9
4464.0,4464.0,71.63843812912373,28.153272964330345,10.911395338062595,-39.29630491629717,3494.0,970.0,74.58214445338552,58.833629499767035,25.417855546615108,41.166370500233,0.7683529418895055,0.23164705811049466,4761.0,1.361211046E9
4465.0,4465.0,71.92205374783249,28.391464079343425,10.91139533806259,-39.29630491629722,3495.0,970.0,74.83632300885168,58.833629499767035,25.163676991148957,41.166370500233,0.7683529418895055,0.23164705811049466,4762.0,1.361211173E9
4466.0,4466.0,72.20283321035417,28.625722649118668,10.91139533806258,-39.29630491629717,3496.0,970.0,75.08795977876316,58.833629499767035,24.91204022123747,41.166370500233,0.75785197423277,0.24214802576723052,4751.0,1.361218759E9
4467.0,4467.0,72.48080487825065,30.577533265504396,13.705044336660945,-32.58512809973722,3496.0,971.0,75.08795977876316,59.24531699187639,24.91204022123747,40.75468300812364,0.8501680311024205,0.1498319688975798,4741.0,1.361294492E9
4468.0,4468.0,72.75599682946815,30.811471867417012,16.35450244235602,-32.585128099737254,3497.0,971.0,75.33708018097553,59.24531699187639,24.662919819025092,40.75468300812364,0.8506687317251421,0.14933126827485826,4742.0,1.361340989E9
4469.0,4469.0,73.02843686117347,32.66032730762712,18.87052829967598,-26.372964708261826,3497.0,972.0,75.33708018097553,59.65288713567415,24.662919819025092,40.34711286432588,0.8506687317251421,0.14933126827485826,4743.0,1.36134147E9
4470.0,4470.0,73.29815249256174,32.893793560465895,21.262836355469958,-26.37296470826182,3498.0,972.0,75.58370937916578,59.65288713567415,24.41629062083484,40.34711286432588,0.7543245298642299,0.2456754701357705,4775.0,1.361381006E9
4471.0,4471.0,73.56517096763613,34.64727380510141,23.540220544283507,-20.607276177686305,3498.0,973.0,75.58370937916578,60.05638111406469,24.41629062083484,39.94361888593533,0.7616213370027325,0.238378662997268,4774.0,1.361382673E9
4472.0,4472.0,73.82951925795977,36.295228787211556,23.540220544283482,-15.293928365306417,3498.0,974.0,75.58370937916578,60.455839697935865,24.41629062083484,39.54416030206415,0.7687014216724143,0.23129857832758613,4788.0,1.361390843E9
4473.0,4473.0,74.09122406538017,37.84683001001501,23.54022054428348,-10.381937454645733,3498.0,975.0,75.58370937916578,60.851303250282854,24.41629062083484,39.14869674971716,0.7680145085398487,0.2319854914601517,4800.0,1.361401626E9
4474.0,4474.0,73.35031182472638,36.16588179299494,20.559296217514287,-9.953590491675412,3498.0,976.0,75.58370937916578,60.24275677951964,24.41629062083484,39.75724322048037,0.7703343634544502,0.2296656365455502,4799.0,1.361402861E9
4475.0,4475.0,73.61680870647912,37.659559971540894,20.55929621751429,-5.554539416897695,3498.0,977.0,75.58370937916578,60.64035084015518,24.41629062083484,39.359649159844835,0.7574813247271055,0.2425186752728948,4835.0,1.361466036E9
4476.0,4476.0,73.88064061941434,39.07100313788846,20.559296217514294,-1.4545210787049547,3498.0,978.0,75.58370937916578,61.0339685297554,24.41629062083484,38.96603147024461,0.7599065114798345,0.24009348852016585,4842.0,1.361474533E9
4477.0,4477.0,73.14183421322019,37.69855772853163,19.946505485625092,-5.37802137316805,3499.0,978.0,74.82787228537413,61.0339685297554,25.1721277146265,38.96603147024461,0.7599065114798345,0.24009348852016585,4843.0,1.361475804E9
4478.0,4478.0,73.41041587108799,37.962242468294,19.946505485625103,-5.3780213731680355,3500.0,978.0,75.07959356252039,61.0339685297554,24.92040643748024,38.96603147024461,0.7599065114798345,0.24009348852016585,4849.0,1.361477167E9
4479.0,4479.0,72.6763117123771,36.315692023342855,19.357811220070758,-5.171017116664579,3500.0,979.0,75.07959356252039,60.423596302005635,24.92040643748024,39.57640369799438,0.7599065114798345,0.24009348852016585,4850.0,1.361477224E9
4480.0,4480.0,72.94954859525335,36.58625662990389,21.692302439858132,-5.171017116664562,3501.0,979.0,75.3287976268952,60.423596302005635,24.671202373105437,39.57640369799438,0.7599065114798345,0.24009348852016585,4851.0,1.361477304E9
4481.0,4481.0,72.2200531093008,34.96829066833176,21.07601510248786,-4.975613325766116,3501.0,980.0,75.3287976268952,59.819328444162345,24.671202373105437,40.18067155583766,0.7599065114798345,0.24009348852016585,4851.0,1.361477347E9
4482.0,4482.0,72.49785257820781,35.24532240032357,23.27774361176427,-4.975613325766096,3502.0,980.0,75.57550965062624,59.819328444162345,24.42449034937438,40.18067155583766,0.7599065114798345,0.24009348852016585,4852.0,1.361477399E9
4483.0,4483.0,71.77287405242573,33.90232243724384,20.45988261035101,-8.831165818816554,3503.0,980.0,74.81975455411998,59.819328444162345,25.180245445880644,40.18067155583766,0.7599065114798345,0.24009348852016585,4853.0,1.36147752E9
4484.0,4484.0,72.05514531190147,34.18088570478906,20.459882610350988,-8.831165818816588,3504.0,980.0,75.0715570085788,59.819328444162345,24.92844299142184,40.18067155583766,0.7599065114798345,0.24009348852016585,4854.0,1.361477718E9
4485.0,4485.0,71.33459385878245,32.867023300207904,17.584807616561342,-12.76500164480411,3505.0,980.0,74.320841438493,59.819328444162345,25.67915856150763,40.18067155583766,0.7445497864578272,0.25545021354217307,4879.0,1.36149324E9
4486.0,4486.0,71.62124792019463,33.14681056082427,17.584807616561314,-12.765001644804148,3506.0,980.0,74.57763302410808,59.819328444162345,25.42236697589255,40.18067155583766,0.7445497864578272,0.25545021354217307,4886.0,1.361526889E9
4487.0,4487.0,70.90503544099269,31.86186094599685,14.65135695459863,-16.778710272482453,3507.0,980.0,73.83185669386701,59.819328444162345,26.16814330613363,40.18067155583766,0.7445497864578272,0.25545021354217307,4887.0,1.361529082E9
4488.0,4488.0,71.19598508658277,32.142576014487375,14.65135695459861,-16.77871027248251,3508.0,980.0,74.09353812692835,59.819328444162345,25.906461873072296,40.18067155583766,0.7348145441177408,0.2651854558822594,4898.0,1.36155234E9
4489.0,4489.0,71.48402523571694,32.418214789923134,14.651356954598596,-16.778710272482524,3509.0,980.0,74.35260274565907,59.819328444162345,25.64739725434157,40.18067155583766,0.6920363290115819,0.30796367098841804,4898.0,1.361599818E9
4490.0,4490.0,70.76918498335978,31.15245539526743,11.628112921612187,-20.915279131852973,3510.0,980.0,73.60907671820249,59.819328444162345,26.390923281798162,40.18067155583766,0.6642886346538115,0.33571136534618856,4889.0,1.361697139E9
4491.0,4491.0,70.06149313352617,29.924979659339613,8.57433107011072,-25.09363151505551,3511.0,980.0,72.87298595102045,59.819328444162345,27.127014048980193,40.18067155583766,0.7414877641462773,0.2585122358537228,4870.0,1.361736188E9
4492.0,4492.0,69.36087820219092,28.73495543726195,5.4897029372809,-29.314189477886345,3512.0,980.0,72.14425609151024,59.819328444162345,27.855743908490393,40.18067155583766,0.7440728865048145,0.25592711349518554,4870.0,1.361738047E9
4493.0,4493.0,69.66726942016902,29.021928887556953,5.489702937280943,-29.314189477886345,3513.0,980.0,72.42281353059515,59.819328444162345,27.57718646940549,40.18067155583766,0.7491658360633687,0.2508341639366313,4870.0,1.361739796E9
4494.0,4494.0,69.97059672596734,30.60504158131024,8.373428082188928,-23.975491900726034,3513.0,981.0,72.42281353059515,60.22115615713351,27.57718646940549,39.778843842866515,0.851312894458161,0.1486871055418392,4824.0,1.361783211E9
4495.0,4495.0,69.27089075870767,29.009144657316167,5.29137906504088,-23.01569777118713,3513.0,982.0,72.42281353059515,59.61891344021094,27.57718646940549,40.38108655978906,0.8545365129521113,0.14546348704788875,4803.0,1.361814121E9
4496.0,4496.0,69.57818185112059,30.536100188259276,5.2913790650408625,-18.23468115607587,3513.0,983.0,72.42281353059515,60.022744987999275,27.57718646940549,39.977255012000725,0.8249175351886795,0.17508246481131998,4799.0,1.361900275E9
4497.0,4497.0,69.88240003260938,31.984430153649058,5.2913790650408545,-13.768398856362914,3513.0,984.0,72.42281353059515,60.42253780871329,27.57718646940549,39.57746219128673,0.8249175351886795,0.17508246481131998,4799.0,1.361900275E9
4498.0,4498.0,69.18357603228328,30.768048737584415,5.128478534116497,-17.58402741663373,3514.0,984.0,71.6985853952892,60.42253780871329,28.30141460471144,39.57746219128673,0.8249175351886795,0.17508246481131998,4800.0,1.361900333E9
4499.0,4499.0,69.49174027196047,31.080234846172967,5.128478534116529,-17.58402741663368,3515.0,984.0,71.98159954133632,60.42253780871329,28.018400458664328,39.57746219128673,0.8249175351886795,0.17508246481131998,4801.0,1.361900333E9
4500.0,4500.0,68.79682286924086,29.50871607498805,4.972293299543351,-16.925115528102822,3515.0,985.0,71.98159954133632,59.81828209957642,28.018400458664328,40.181717900423585,0.8266683598367927,0.17333164016320676,4801.0,1.361900669E9
4501.0,4501.0,69.10885464054847,30.933984990638507,4.97229329954338,-12.66082558553204,3515.0,986.0,71.98159954133632,60.22011924738015,28.018400458664328,39.77988075261988,0.8035844031724627,0.19641559682753695,4803.0,1.361911282E9
4502.0,4502.0,69.41776609414299,32.28934174100863,4.972293299543352,-8.658010989879745,3515.0,987.0,71.98159954133632,60.61793762630716,28.018400458664328,39.382062373692875,0.8055485591407381,0.19445144085926158,4803.0,1.361911653E9
4503.0,4503.0,69.72358843320157,33.579743561412215,4.972293299543382,-4.893522106298758,3515.0,988.0,71.98159954133632,61.01177743195505,28.018400458664328,38.98822256804498,0.791303479211092,0.2086965207889078,4808.0,1.361921563E9
4504.0,4504.0,70.02635254886955,33.91077777723159,7.89244822213489,-4.893522106298799,3516.0,988.0,72.26178354592297,61.01177743195505,27.738216454077687,38.98822256804498,0.8173253037239531,0.18267469627604654,4809.0,1.361933032E9
4505.0,4505.0,70.32608902338086,35.153503995353894,10.665386558311535,-1.3122617930225724,3516.0,989.0,72.26178354592297,61.40167845780804,27.738216454077687,38.598321542192,0.8066751914729747,0.19332480852702486,4819.0,1.361959091E9
4506.0,4506.0,70.62282813314707,36.33860714127739,10.66538655831153,2.0651896478502225,3516.0,990.0,72.26178354592297,61.78768009926119,27.738216454077687,38.21231990073884,0.8066751914729747,0.19332480852702486,4819.0,1.361959091E9
4507.0,4507.0,69.91659985181559,35.067595252479784,10.34754412924645,-1.3021886453739833,3517.0,990.0,71.53916571046373,61.78768009926119,28.460834289536912,38.21231990073884,0.8177737309536762,0.1822262690463234,4815.0,1.361980946E9
4508.0,4508.0,70.21743385329744,35.406790742429955,10.347544129246424,-1.3021886453740412,3518.0,990.0,71.8237740533591,61.78768009926119,28.17622594664154,38.21231990073884,0.8582605156921538,0.14173948430784591,4804.0,1.361990128E9
4509.0,4509.0,70.51525951476447,36.56168135935089,12.993109688163115,2.062692128262395,3518.0,991.0,71.8237740533591,62.16982135760447,28.17622594664154,37.83017864239556,0.85108113142988,0.1489188685701198,4809.0,1.361993652E9
4510.0,4510.0,70.81010691961683,37.66505040888873,12.993109688163122,5.241992619888782,3518.0,992.0,71.8237740533591,62.54814084396671,28.17622594664154,37.451859156033315,0.85108113142988,0.1489188685701198,4809.0,1.361993664E9
4511.0,4511.0,71.10200585042068,38.720218229484935,12.993109688163143,8.250505672928089,3518.0,993.0,71.8237740533591,62.92267678322025,28.17622594664154,37.07732321677978,0.85108113142988,0.1489188685701198,4810.0,1.361994098E9
4512.0,4512.0,70.39098579191648,37.436284076506496,12.60962080379614,5.043492189004907,3519.0,993.0,71.10553631282552,62.92267678322025,28.894463687175136,37.07732321677978,0.8109075384979858,0.18909246150201406,4810.0,1.361997707E9
4513.0,4513.0,69.6870759339973,36.1837932355611,9.628329036402684,1.8040846294866262,3520.0,993.0,70.39448094969725,62.92267678322025,29.605519050303393,37.07732321677978,0.8109075384979858,0.18909246150201406,4811.0,1.361997707E9
4514.0,4514.0,69.99020517465733,36.54230951885365,9.628329036402693,1.8040846294866169,3521.0,993.0,70.6905361402003,62.92267678322025,29.309463859800356,37.07732321677978,0.7809389587599967,0.21906104124000317,4811.0,1.36200135E9
4515.0,4515.0,70.29030312291079,37.586459849498006,12.296126565618506,4.945797734109735,3521.0,994.0,70.6905361402003,63.29346701784632,29.309463859800356,36.70653298215371,0.7610490835792475,0.2389509164207524,4806.0,1.362005141E9
4516.0,4516.0,70.58740009168169,38.586863439601174,12.296126565618557,7.921544245766669,3521.0,995.0,70.6905361402003,63.660549011761844,29.309463859800356,36.339450988238184,0.7610490835792475,0.2389509164207524,4806.0,1.362005141E9
4517.0,4517.0,70.88152609076488,39.546165706224514,12.296126565618572,10.743998076796247,3521.0,996.0,70.6905361402003,64.02395985410784,29.309463859800356,35.976040145892185,0.6964024950861105,0.3035975049138896,4830.0,1.362037204E9
4518.0,4518.0,70.17271082985724,38.281232445084235,11.933075790151836,7.6477651498497226,3522.0,996.0,69.98363077879829,64.02395985410784,30.01636922120236,35.976040145892185,0.684092052748124,0.3159079472518758,4851.0,1.362123863E9
4519.0,4519.0,70.47098372155865,38.65248790923569,11.933075790151836,7.647765149849689,3523.0,996.0,70.28379447101032,64.02395985410784,29.716205528990336,35.976040145892185,0.6828790975901892,0.3171209024098107,4864.0,1.362152316E9
4520.0,4520.0,70.76627388434308,39.01565722814628,11.933075790151833,7.6477651498497154,3524.0,996.0,70.58095652630023,64.02395985410784,29.41904347370043,35.976040145892185,0.6828790975901892,0.3171209024098107,4869.0,1.362160837E9
4521.0,4521.0,71.05861114549965,39.967841530600765,14.533762541770646,10.503603301801114,3524.0,997.0,70.58095652630023,64.3837362629999,29.41904347370043,35.61626373700013,0.6791898035481444,0.3208101964518555,4870.0,1.362160952E9
4522.0,4522.0,71.34802503404467,40.32754013886326,17.009299710227122,10.50360330180115,3525.0,997.0,70.87514696103723,64.3837362629999,29.124853038963426,35.61626373700013,0.6791898035481444,0.3208101964518555,4871.0,1.362161224E9
4523.0,4523.0,71.63454478370423,41.251157041222314,19.368392323251474,13.240954729267681,3525.0,998.0,70.87514696103723,64.73991458924108,29.124853038963426,35.26008541075895,0.6755739264575363,0.3244260735424636,4878.0,1.362169134E9
4524.0,4524.0,71.9181993358672,41.60732206635475,21.618956530966756,13.240954729267695,3526.0,998.0,71.16639549142687,64.73991458924108,28.83360450857379,35.26008541075895,0.6755739264575363,0.3244260735424636,4881.0,1.362174998E9
4525.0,4525.0,71.19901734250853,40.31535743798483,18.799594192782894,10.120236071959566,3527.0,998.0,70.45473153651261,64.73991458924108,29.54526846348806,35.26008541075895,0.6755739264575363,0.3244260735424636,4885.0,1.362176934E9
4526.0,4526.0,71.48702716908345,40.6710501048955,18.79959419278294,10.1202360719596,3528.0,998.0,70.75018422114748,64.73991458924108,29.249815778853183,35.26008541075895,0.6755739264575363,0.3244260735424636,4893.0,1.362182781E9
4527.0,4527.0,71.77215689739262,41.0190341953123,18.79959419278297,10.120236071959592,3529.0,998.0,71.04268237893602,64.73991458924108,28.95731762106465,35.26008541075895,0.6755739264575363,0.3244260735424636,4895.0,1.362183785E9
4528.0,4528.0,71.05443532841869,39.73933761393369,15.893930744522326,6.903991741801464,3530.0,998.0,70.33225555514665,64.73991458924108,29.667744444854012,35.26008541075895,0.6402470145696667,0.3597529854303333,4940.0,1.362265866E9
4529.0,4529.0,71.34389097513453,40.67882746928329,18.292069601020717,9.83326693365516,3530.0,999.0,70.33225555514665,65.09253081999769,29.667744444854012,34.90746918000233,0.6374060989797303,0.36259390102026967,4947.0,1.362282841E9
4530.0,4530.0,70.63045206538318,39.41896141632807,17.779983316574466,6.654974023449032,3531.0,999.0,69.62893299959518,65.09253081999769,30.37106700040548,34.90746918000233,0.6228507768600574,0.37714922313994254,4951.0,1.362306908E9
4531.0,4531.0,70.92414754472934,39.77775054371936,17.77998331657445,6.654974023449022,3532.0,999.0,69.93264366959923,65.09253081999769,30.067356330401424,34.90746918000233,0.6633797006863461,0.3366202993136539,4944.0,1.362338019E9
4532.0,4532.0,71.21490606928207,40.128789884379415,17.779983316574484,6.654974023449068,3533.0,999.0,70.23331723290325,65.09253081999769,29.766682767097407,34.90746918000233,0.6633797006863461,0.3366202993136539,4945.0,1.362338063E9
4533.0,4533.0,71.50275700858926,40.47231068255122,17.779983316574505,6.654974023449064,3534.0,999.0,70.53098406057423,65.09253081999769,29.469015939426434,34.90746918000233,0.6633797006863461,0.3366202993136539,4946.0,1.362338098E9
4534.0,4534.0,71.78772943850336,40.80853512543794,17.779983316574498,6.654974023449036,3535.0,999.0,70.82567421996848,65.09253081999769,29.174325780032174,34.90746918000233,0.6633797006863461,0.3366202993136539,4947.0,1.362338158E9
4535.0,4535.0,72.06985214411833,41.13767678265863,17.77998331657449,6.654974023449027,3536.0,999.0,71.11741747776881,65.09253081999769,28.882582522231846,34.90746918000233,0.6633797006863461,0.3366202993136539,4948.0,1.3623382E9
4536.0,4536.0,72.34915362267715,42.101378918914385,20.154204541176853,9.703253988210319,3536.0,1000.0,71.11741747776881,65.44162058243822,28.882582522231846,34.5583794175618,0.6625788304966279,0.33742116950337186,4941.0,1.362351436E9
4537.0,4537.0,71.62566208645039,40.814700817866935,19.58300511142839,6.404662939288724,3537.0,1000.0,70.40624330299113,65.44162058243822,29.59375669700954,34.5583794175618,0.6625788304966279,0.33742116950337186,4945.0,1.362356364E9
4538.0,4538.0,71.90940546558589,41.74991986480339,21.82108982419574,9.422619862093477,3537.0,1001.0,70.40624330299113,65.78721914733578,29.59375669700954,34.212780852664245,0.6529177068249051,0.34708229317509476,4945.0,1.362365855E9
4539.0,4539.0,72.19031141093004,42.08751984846604,23.95876947208507,9.42261986209349,3538.0,1001.0,70.70218086996121,65.78721914733578,29.297819130039443,34.212780852664245,0.6529177068249051,0.34708229317509476,4949.0,1.362370941E9
4540.0,4540.0,72.46840829682075,42.41791107049315,23.958769472085084,9.42261986209349,3539.0,1001.0,70.99515906126162,65.78721914733578,29.004840938739047,34.212780852664245,0.6529177068249051,0.34708229317509476,4950.0,1.362374446E9
4541.0,4541.0,72.74372421385256,42.74130582395714,23.95876947208513,9.422619862093525,3540.0,1001.0,71.28520747064901,65.78721914733578,28.71479252935166,34.212780852664245,0.6445007949103074,0.3554992050896926,4949.0,1.362383912E9
4542.0,4542.0,73.01628697171404,43.05790819705363,23.958769472085116,9.422619862093532,3541.0,1001.0,71.57235539594252,65.78721914733578,28.427644604058138,34.212780852664245,0.6445007949103074,0.3554992050896926,4950.0,1.362383912E9
4543.0,4543.0,72.28612410199689,41.754399056359595,21.112262629789,6.03197072964479,3542.0,1001.0,70.8566318419831,65.78721914733578,29.14336815801757,34.212780852664245,0.6445007949103074,0.3554992050896926,4951.0,1.362384024E9
4544.0,4544.0,72.56326286097693,42.70358435355385,23.317095089534266,9.14370622134285,3542.0,1002.0,70.8566318419831,66.12936143263455,29.14336815801757,33.87063856736547,0.6445007949103074,0.3554992050896926,4952.0,1.362384024E9
4545.0,4545.0,71.83763023236716,41.420988543372275,22.676896780491663,5.798773707872548,3543.0,1002.0,70.14806552356326,66.12936143263455,29.851934476437396,33.87063856736547,0.6277978534130095,0.3722021465869904,4954.0,1.362399312E9
4546.0,4546.0,72.1192539300435,41.7485558590119,22.676896780491674,5.798773707872583,3544.0,1002.0,70.44658486832765,66.12936143263455,29.55341513167302,33.87063856736547,0.5978320800286092,0.40216791997139056,4963.0,1.362420379E9
4547.0,4547.0,72.39806139074307,42.680015612530084,24.783972215473575,8.907618406589483,3544.0,1003.0,70.44658486832765,66.46808200698052,29.55341513167302,33.53191799301951,0.5978320800286092,0.40216791997139056,4964.0,1.362420452E9
4548.0,4548.0,72.67408077683565,43.57327469266892,24.7839722154736,11.846269151954276,3544.0,1004.0,70.44658486832765,66.80341509321673,29.55341513167302,33.1965849067833,0.5919599265210455,0.40804007347895416,4967.0,1.362426484E9
4549.0,4549.0,72.94733996906729,43.90263125018502,26.81867367114046,11.846269151954251,3545.0,1004.0,70.74211901964436,66.80341509321673,29.257880980356294,33.1965849067833,0.5919599265210455,0.40804007347895416,4968.0,1.362426616E9
4550.0,4550.0,73.21786656937664,44.224928646360986,26.81867367114052,11.846269151954289,3546.0,1004.0,71.03469782944794,66.80341509321673,28.965302170552725,33.1965849067833,0.5919599265210455,0.40804007347895416,4969.0,1.362427532E9
4551.0,4551.0,73.48568790368287,44.540375662612064,26.818673671140488,11.846269151954267,3547.0,1004.0,71.32435085115345,66.80341509321673,28.6756491488472,33.1965849067833,0.5919599265210455,0.40804007347895416,4970.0,1.362427809E9
4552.0,4552.0,72.75083102464605,43.230554072475705,24.030725359421677,8.487925467595513,3548.0,1004.0,70.61110734264192,66.80341509321673,29.388892657358735,33.1965849067833,0.5919599265210455,0.40804007347895416,4971.0,1.362427822E9
4553.0,4553.0,73.0233227143996,43.54612599133736,24.03072535942171,8.487925467595543,3549.0,1004.0,70.90499626921552,66.80341509321673,29.095003730785145,33.1965849067833,0.5900799239832767,0.409920076016723,4972.0,1.362428602E9
4554.0,4554.0,72.2930894872556,42.25820731792055,21.186170404091833,5.061393803113588,3550.0,1004.0,70.19594630652335,66.80341509321673,29.8040536934773,33.1965849067833,0.5882373334960095,0.4117626665039902,4975.0,1.362431229E9
4555.0,4555.0,72.57015859238307,43.17800781190319,23.387468938155862,8.237427737182895,3550.0,1005.0,70.19594630652335,67.13539457184372,29.8040536934773,32.86460542815631,0.5747571416252014,0.42524285837479836,4976.0,1.362437383E9
4556.0,4556.0,72.84445700645922,44.06019254396553,23.387468938155838,11.236864585022234,3550.0,1006.0,70.19594630652335,67.46405398444519,29.8040536934773,32.53594601555483,0.5747571416252014,0.42524285837479836,4976.0,1.362438028E9
4557.0,4557.0,73.11601243639466,44.3843977966443,25.51023781884777,11.23686458502224,3551.0,1006.0,70.49398684345813,67.46405398444519,29.506013156542533,32.53594601555483,0.5676465342259422,0.43235346577405753,4985.0,1.362451134E9
4558.0,4558.0,72.38485231203072,43.09725433555024,22.711464614413412,7.901803797247599,3552.0,1006.0,69.78904697502355,67.46405398444519,30.210953024977112,32.53594601555483,0.5906216954739186,0.4093783045260812,5018.0,1.362501738E9
