learning evaluation instances,classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),classified instances of class 0,classified instances of class 1,recall (true positive) for class 0 (percent),recall (true positive) for class 1 (percent),incorrect classifications (false positive) for class 0 (percent),incorrect classifications (false positive) for class 1 (percent),size of class 0,size of class 1,training queue size,time stamp
113.0,113.0,69.0526589797732,33.80101266823423,23.72431886979053,-20.05449745795135,87.0,26.0,68.66104201011338,70.26582621317944,31.338957989886623,29.734173786820573,0.9258761410585136,0.07412385894148626,4295.0,1.303806752E9
114.0,114.0,69.50642503217004,34.26117664152689,23.72431886979051,-20.05449745795131,88.0,26.0,69.19487968039316,70.26582621317944,30.80512031960684,29.734173786820573,0.9173512058514491,0.08264879414855068,4295.0,1.303809004E9
115.0,115.0,69.9514627322425,35.984462985711595,26.449145900204567,-13.439814030575475,88.0,27.0,69.19487968039316,71.5169628532843,30.80512031960684,28.483037146715716,0.9173512058514491,0.08264879414855068,4295.0,1.303809254E9
116.0,116.0,70.38799968312446,37.58925622643371,26.449145900204563,-7.459287882140978,88.0,28.0,69.19487968039316,72.67820528535283,30.80512031960684,27.321794714647186,0.9173512058514491,0.08264879414855068,4295.0,1.303810721E9
117.0,117.0,70.81625571781197,38.050407986119275,29.035704665428675,-7.459287882140971,89.0,28.0,69.71595836046342,72.67820528535283,30.284041639536568,27.321794714647186,0.9173512058514491,0.08264879414855068,4296.0,1.303814449E9
118.0,118.0,69.79664336430808,35.6931229171948,28.039674696688245,-7.078531935995182,89.0,29.0,69.71595836046342,69.803593596694,30.284041639536568,30.196406403306025,0.9089959168550054,0.09100408314499454,4297.0,1.303826027E9
119.0,119.0,68.79611172487246,33.4025878032377,24.574661916359656,-6.731457034337563,89.0,30.0,69.71595836046342,67.12193037245828,30.284041639536568,32.878069627541755,0.9089959168550054,0.09100408314499454,4299.0,1.303828013E9
120.0,120.0,69.24148733081041,33.90208021106323,27.125286303444014,-6.7314570343375735,90.0,30.0,70.22470467724101,67.12193037245828,29.77529532275898,32.878069627541755,0.9089959168550054,0.09100408314499454,4300.0,1.303828028E9
121.0,121.0,69.6786380746471,34.385115325172144,27.125286303444017,-6.731457034337576,91.0,30.0,70.7215265168518,67.12193037245828,29.278473483148186,32.878069627541755,0.9040025852121001,0.09599741478789987,4292.0,1.303845985E9
122.0,122.0,70.10776823279207,34.85247009555307,27.125286303444035,-6.731457034337532,92.0,30.0,71.20681404306582,67.12193037245828,28.79318595693415,32.878069627541755,0.8872232746197701,0.11277672538022995,4293.0,1.303872194E9
123.0,123.0,70.52907544948246,35.304873369387785,27.125286303444042,-6.731457034337524,93.0,30.0,71.68094065002649,67.12193037245828,28.31905934997349,32.878069627541755,0.8872232746197701,0.11277672538022995,4297.0,1.303886789E9
124.0,124.0,70.9427510040879,36.98948712206837,29.603504289684373,-1.4983109808460964,93.0,31.0,71.68094065002649,68.35011429039162,28.31905934997349,31.649885709608398,0.8736268440773736,0.12637315592262657,4289.0,1.303911113E9
125.0,125.0,71.34898006558461,37.433788209984925,31.941323629344303,-1.4983109808460828,94.0,31.0,72.14426385416647,68.35011429039162,27.855736145833514,31.649885709608398,0.8736268440773736,0.12637315592262657,4291.0,1.303913645E9
126.0,126.0,71.7479419349113,37.8640843647844,31.941323629344275,-1.4983109808461716,95.0,31.0,72.59712612979176,68.35011429039162,27.40287387020822,31.649885709608398,0.8748905756365998,0.1251094243634003,4291.0,1.303915836E9
