learning evaluation instances,classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),classified instances of class 0,classified instances of class 1,recall (true positive) for class 0 (percent),recall (true positive) for class 1 (percent),incorrect classifications (false positive) for class 0 (percent),incorrect classifications (false positive) for class 1 (percent),size of class 0,size of class 1,training queue size,time stamp
8160.0,8160.0,63.28477057423241,31.31731782147864,12.649371137494485,-22.216287170653917,5914.0,2246.0,57.08543484861346,77.28585583440486,42.914565151387244,22.71414416559515,0.9354321294463895,0.06456787055361012,5543.0,1.465977713E9
8161.0,8161.0,62.65192286849008,30.41908684108772,10.246200577839701,-25.57867376206747,5915.0,2246.0,56.51458050012732,77.28585583440486,43.48541949987338,22.71414416559515,0.8494204734996517,0.15057952650034825,5558.0,1.46603382E9
8162.0,8162.0,63.02540363980519,30.871919412335796,10.246200577839696,-25.578673762067535,5916.0,2246.0,56.94943469512606,77.28585583440486,43.05056530487465,22.71414416559515,0.936830749310801,0.0631692506891989,5586.0,1.466444942E9
8163.0,8163.0,62.39514960340713,29.985483589736805,7.794235921524207,-29.00933042099374,5917.0,2246.0,56.3799403481748,77.28585583440486,43.62005965182591,22.71414416559515,0.8822463165490398,0.11775368345095989,5570.0,1.466620348E9
8164.0,8164.0,62.771198107373074,30.430525879511876,7.794235921524222,-29.009330420993717,5918.0,2246.0,56.816140944693046,77.28585583440486,43.18385905530766,22.71414416559515,0.886019188409165,0.1139808115908352,5561.0,1.466699943E9
8165.0,8165.0,63.14348612629935,30.865579422540257,7.794235921524255,-29.00933042099374,5919.0,2246.0,57.24797953524613,77.28585583440486,42.75202046475458,22.71414416559515,0.9048485697455151,0.09515143025448487,5589.0,1.467042358E9
8166.0,8166.0,63.51205126503636,31.639722998860385,10.066863956895837,-24.603753414537238,5919.0,2247.0,57.24797953524613,77.51299727609617,42.75202046475458,22.48700272390383,0.9766998644337322,0.023300135566268004,5526.0,1.467303454E9
8167.0,8167.0,62.876930752385995,30.739813145890004,9.822324264468064,-28.05317662274837,5920.0,2247.0,56.67549973989367,77.51299727609617,43.324500260107044,22.48700272390383,0.8968611475483311,0.10313885245166896,5548.0,1.467385869E9
8168.0,8168.0,63.24816144486215,31.176120077047088,9.822324264468078,-28.05317662274836,5921.0,2247.0,57.108744742494736,77.51299727609617,42.89125525750597,22.48700272390383,0.8889136107121193,0.11108638928788075,5551.0,1.467388951E9
8169.0,8169.0,63.61567983041354,31.939537940636693,12.003301591485338,-23.699617481955553,5921.0,2248.0,57.108744742494736,77.7378673033699,42.89125525750597,22.262132696630133,0.8858084095168283,0.11419159048317162,5563.0,1.46740857E9
8170.0,8170.0,62.9795230321094,31.037285507135635,11.71705817624972,-27.13376460866421,5922.0,2248.0,56.537657295069785,77.7378673033699,43.46234270493092,22.262132696630133,0.8892000139457689,0.11079998605423094,5565.0,1.467414844E9
8171.0,8171.0,63.34972780178831,31.47481517806986,11.717058176249738,-27.13376460866418,5923.0,2248.0,56.972280722119095,77.7378673033699,43.02771927788161,22.262132696630133,0.8814049336682481,0.11859506633175175,5565.0,1.467416065E9
8172.0,8172.0,62.716230523770435,30.58450544931231,9.283933308074522,-30.63763883242574,5924.0,2248.0,56.4025579148979,77.7378673033699,43.597442085102806,22.262132696630133,0.9957907089349013,0.004209291065099025,5404.0,1.467911123E9
8173.0,8173.0,63.08906821853274,31.014722053121652,9.283933308074541,-30.637638832425747,5925.0,2248.0,56.83853233574892,77.7378673033699,43.161467664251774,22.262132696630133,0.9301066923791407,0.06989330762085941,5383.0,1.468228467E9
8174.0,8174.0,62.458177536347414,30.13622201377249,6.801406149442564,-34.212655895747346,5926.0,2248.0,56.27014701239143,77.7378673033699,43.72985298760926,22.262132696630133,0.9454950712409425,0.05450492875905745,5368.0,1.468319653E9
8175.0,8175.0,61.83359576098394,29.280012098501345,4.293802958905185,-37.82378424253691,5927.0,2248.0,55.70744554226752,77.7378673033699,44.29255445773318,22.262132696630133,0.9262021840662502,0.07379781593374969,5339.0,1.468449416E9
8176.0,8176.0,62.21525980337411,29.705136921192548,4.293802958905211,-37.8237842425369,5928.0,2248.0,56.15037108684485,77.7378673033699,43.84962891315585,22.262132696630133,0.9312951167537619,0.06870488324623818,5343.0,1.468493442E9
8177.0,8177.0,61.59310720534037,28.860115638731777,1.7352852662846834,-41.50823312202828,5929.0,2248.0,55.588867375976406,77.7378673033699,44.4111326240243,22.262132696630133,0.8951483883042904,0.10485161169570936,5340.0,1.468521038E9
8178.0,8178.0,60.97717613328696,28.036772538140525,-0.8490760393926292,-45.229898656868116,5930.0,2248.0,55.03297870221664,77.7378673033699,44.96702129778406,22.262132696630133,0.9536634739261958,0.04633652607380435,5233.0,1.468885417E9
8179.0,8179.0,61.3674043719541,28.456310475762116,-0.8490760393926403,-45.229898656868116,5931.0,2248.0,55.482648915194474,77.7378673033699,44.51735108480622,22.262132696630133,0.9033232520525412,0.09667674794745876,5180.0,1.468945761E9
8180.0,8180.0,60.75373032823455,27.643557182920652,-3.485910347807368,-49.027129077069944,5932.0,2248.0,54.92782242604254,77.7378673033699,45.072177573958164,22.262132696630133,0.9240431924133525,0.0759568075866475,5169.0,1.468964369E9
8181.0,8181.0,60.14619302495221,26.851868104768595,-6.149379346206112,-52.86271536010213,5933.0,2248.0,54.378544201782105,77.7378673033699,45.62145579821859,22.262132696630133,0.9480426472984106,0.05195735270158897,5128.0,1.46928191E9
8182.0,8182.0,60.5447310947027,27.265390536853435,-6.149379346206123,-52.8627153601021,5934.0,2248.0,54.8347587597643,77.7378673033699,45.165241240236405,22.262132696630133,0.9574680619220796,0.042531938077920245,5088.0,1.469454307E9
8183.0,8183.0,60.939283783755684,27.670197809298674,-6.149379346206083,-52.862715360102065,5935.0,2248.0,55.28641117216666,77.7378673033699,44.71358882783404,22.262132696630133,0.9365562860695853,0.06344371393041454,5082.0,1.469462889E9
8184.0,8184.0,61.32989094591813,28.066542753911293,-6.149379346206101,-52.8627153601021,5936.0,2248.0,55.73354706044501,77.7378673033699,44.2664529395557,22.262132696630133,0.9384406278170325,0.061559372182967295,5095.0,1.469465031E9
8185.0,8185.0,61.71659203645896,28.454668578469022,-6.149379346206088,-52.86271536010211,5937.0,2248.0,56.17621158984058,77.7378673033699,43.823788410160134,22.262132696630133,0.9384406278170325,0.061559372182967295,5096.0,1.469465049E9
8186.0,8186.0,62.09942611609437,28.83480932070442,-6.14937934620612,-52.86271536010212,5938.0,2248.0,56.61444947394217,77.7378673033699,43.38555052605854,22.262132696630133,0.9431964159258531,0.05680358407414676,5098.0,1.469472562E9
8187.0,8187.0,61.47843185493343,28.011563825963282,-8.97840234801163,-56.93671127544084,5939.0,2248.0,56.04830497920275,77.7378673033699,43.951695020797956,22.262132696630133,0.9546032416473915,0.04539675835260807,5095.0,1.469546148E9
8188.0,8188.0,60.86364753638409,27.209962553804303,-11.836001339734382,-61.05185866467187,5940.0,2248.0,55.48782192941072,77.7378673033699,44.51217807058999,22.262132696630133,0.9568281345089547,0.043171865491044986,5095.0,1.469548363E9
8189.0,8189.0,61.25501106102026,28.07401939649239,-8.69845983247091,-54.62455722065589,5940.0,2249.0,55.48782192941072,77.96048863037016,44.51217807058999,22.03951136962986,0.8793788161846513,0.12062118381534828,5151.0,1.46973325E9
8190.0,8190.0,61.64246095041006,28.909463422460064,-8.698459832470922,-48.632956693966946,5940.0,2250.0,55.48782192941072,78.18088374409976,44.51217807058999,21.819116255900266,0.8709799141947143,0.12902008580528515,5154.0,1.469741231E9
8191.0,8191.0,61.02603634090597,28.095697140757416,-8.456399864936797,-52.54703208594602,5941.0,2250.0,54.93294371011661,78.18088374409976,45.06705628988409,21.819116255900266,0.8763776377828458,0.1236223622171539,5180.0,1.469805117E9
8192.0,8192.0,60.4157759774969,27.303011706648704,-11.267299983121964,-56.500643592995615,5942.0,2250.0,54.38361427301543,78.18088374409976,45.616385726985264,21.819116255900266,0.8763776377828458,0.1236223622171539,5189.0,1.469810725E9
8193.0,8193.0,59.81161821772194,26.530947208282452,-14.106593031793885,-60.494190569813334,5943.0,2250.0,53.83977813028529,78.18088374409976,46.160221869715414,21.819116255900266,0.8763776377828458,0.1236223622171539,5190.0,1.469813351E9
8194.0,8194.0,59.21350203554472,25.779047224756273,-16.974565808230125,-64.52807640498285,5944.0,2250.0,53.30138034898243,78.18088374409976,46.69861965101827,21.819116255900266,0.9974419935364225,0.0025580064635773933,5128.0,1.470694142E9
8195.0,8195.0,58.62136701518927,25.04685934721796,-19.871508006650622,-68.6027085617196,5945.0,2250.0,52.768366545492604,78.18088374409976,47.2316334545081,21.819116255900266,0.9740205369372331,0.025979463062766998,5089.0,1.470779537E9
8196.0,8196.0,59.035153345037386,25.446292065491726,-19.871508006650647,-68.60270856171962,5946.0,2250.0,53.24068288003768,78.18088374409976,46.759317119963015,21.819116255900266,0.963137510581975,0.036862489418024856,5082.0,1.470835647E9
8197.0,8197.0,59.44480181158701,25.83755887754836,-19.871508006650657,-68.60270856171967,5947.0,2250.0,53.70827605123731,78.18088374409976,46.29172394876339,21.819116255900266,0.9275234093300302,0.07247659066997005,5095.0,1.470861062E9
8198.0,8198.0,59.85035379347116,26.22088849813911,-19.871508006650647,-68.60270856171972,5948.0,2250.0,54.17119329072495,78.18088374409976,45.82880670927575,21.819116255900266,0.9357578464765764,0.06424215352342379,5093.0,1.470871726E9
8199.0,8199.0,60.25185025553645,26.59650124165418,-19.871508006650654,-68.60270856171967,5949.0,2250.0,54.6294813578177,78.18088374409976,45.370518642183,21.819116255900266,0.9364823559458575,0.06351764405414263,5080.0,1.470965999E9
8200.0,8200.0,60.6493317529811,27.459312014437042,-16.32788360282637,-61.67552470738511,5949.0,2251.0,54.6294813578177,78.3990749066914,45.370518642183,21.600925093308632,0.8283652389155808,0.17163476108441925,5144.0,1.471313741E9
8201.0,8201.0,61.042838435451294,27.836872061541946,-12.954995277473314,-61.6755247073851,5950.0,2251.0,55.08318654423954,78.3990749066914,44.916813455761165,21.600925093308632,0.8571908187283804,0.14280918127161976,5148.0,1.47136183E9
8202.0,8202.0,60.43241005109679,27.055042758730043,-15.883749587170252,-65.86752957265107,5951.0,2251.0,54.53235467879715,78.3990749066914,45.46764532120356,21.600925093308632,0.8697165546948928,0.1302834453051072,5148.0,1.471377847E9
8203.0,8203.0,60.828085950585816,27.426197603746118,-15.883749587170273,-65.86752957265105,5952.0,2251.0,54.98703113200918,78.3990749066914,45.012968867991525,21.600925093308632,0.874850242270861,0.1251497577291392,5158.0,1.471386293E9
8204.0,8204.0,61.21980509107997,27.78993903086035,-15.883749587170293,-65.86752957265104,5953.0,2251.0,55.437160820689094,78.3990749066914,44.56283917931161,21.600925093308632,0.9171155630224949,0.08288443697750537,5155.0,1.471443807E9
8205.0,8205.0,60.607607040169164,27.008302772909087,-18.902153511833703,-70.18785234456575,5954.0,2251.0,54.88278921248221,78.3990749066914,45.117210787518495,21.600925093308632,0.9283186260034809,0.07168137399651958,5148.0,1.471466735E9
8206.0,8206.0,61.001530969767494,27.88333442894711,-15.384212503110634,-63.07147451819544,5954.0,2252.0,54.88278921248221,78.61508415765645,45.117210787518495,21.38491584234356,0.929129524001394,0.070870475998606,5176.0,1.471538526E9
8207.0,8207.0,60.391515660069814,27.104955168964196,-14.937786098404137,-67.29519573663093,5955.0,2252.0,54.33396132035738,78.61508415765645,45.66603867964332,21.38491584234356,0.9221211035289384,0.0778788964710617,5176.0,1.471544372E9
8208.0,8208.0,60.78760050346912,27.950116081218834,-11.664715500896676,-60.44978985865601,5955.0,2253.0,54.33396132035738,78.82893331611125,45.66603867964332,21.171066683888778,0.9221211035289384,0.0778788964710617,5176.0,1.471545166E9
8209.0,8209.0,60.179724498434425,27.175235056919654,-11.338566901765155,-64.58293388676026,5956.0,2253.0,53.790621707153804,78.82893331611125,46.2093782928469,21.171066683888778,0.9136708935687126,0.08632910643128758,5181.0,1.471548804E9
8210.0,8210.0,59.57792725345008,26.420541341106663,-14.162836635565743,-68.75782684444133,5957.0,2253.0,53.25271549008226,78.82893331611125,46.747284509918444,21.171066683888778,0.9162349543588282,0.0837650456411719,5182.0,1.471550229E9
8211.0,8211.0,59.98214798091559,27.23670148321985,-10.996335711202896,-61.92917073781086,5957.0,2254.0,53.25271549008226,79.04064398298087,46.747284509918444,20.959356017019168,0.9272294673428298,0.07277053265717044,5183.0,1.471558504E9
8212.0,8212.0,60.38232650110644,27.626369324633366,-7.971316954314863,-61.92917073781082,5958.0,2254.0,53.720188335181454,79.04064398298087,46.279811664819256,20.959356017019168,0.822643023608462,0.17735697639153844,5213.0,1.471623243E9
8213.0,8213.0,60.77850323609538,28.008051002860373,-7.971316954314853,-61.9291707378108,5959.0,2254.0,54.18298645182964,79.04064398298087,45.81701354817106,20.959356017019168,0.8244165933723774,0.17558340662762306,5222.0,1.471628648E9
8214.0,8214.0,60.17071820373443,27.235719336014625,-10.751984325934895,-66.09945571983663,5960.0,2254.0,53.64115658731134,79.04064398298087,46.35884341268936,20.959356017019168,0.8244165933723774,0.17558340662762306,5224.0,1.471629246E9
8215.0,8215.0,59.56901102169708,26.483494659041646,-13.560739246763209,-70.31186479258994,5961.0,2254.0,53.10474502143823,79.04064398298087,46.89525497856247,20.959356017019168,0.8244165933723774,0.17558340662762306,5227.0,1.471632567E9
8216.0,8216.0,59.97332091148012,26.85944939820521,-13.560739246763198,-70.31186479258996,5962.0,2254.0,53.57369757122385,79.04064398298087,46.42630242877685,20.959356017019168,0.8540880235341541,0.14591197646584597,5164.0,1.471874682E9
8217.0,8217.0,60.37358770236533,27.227875978470774,-13.560739246763179,-70.31186479258986,5963.0,2254.0,54.03796059551163,79.04064398298087,45.96203940448908,20.959356017019168,0.8408701029890923,0.15912989701090782,5168.0,1.471908551E9
8218.0,8218.0,60.76985182534168,27.5889802185999,-13.560739246763209,-70.3118647925899,5964.0,2254.0,54.49758098955652,79.04064398298087,45.502419010444186,20.959356017019168,0.8408701029890923,0.15912989701090782,5170.0,1.471911611E9
8219.0,8219.0,61.162153307088275,27.942960561950713,-13.560739246763184,-70.31186479258994,5965.0,2254.0,54.952605179660964,79.04064398298087,45.04739482033974,20.959356017019168,0.828615025187014,0.17138497481298626,5188.0,1.471965954E9
8220.0,8220.0,61.550531774017394,28.290008404228743,-13.560739246763232,-70.31186479259,5966.0,2254.0,55.403079127864366,79.04064398298087,44.596920872136344,20.959356017019168,0.828615025187014,0.17138497481298626,5189.0,1.471966995E9
8221.0,8221.0,61.93502645627722,29.177609222095935,-10.270981495656631,-63.01804462406282,5966.0,2255.0,55.403079127864366,79.25023754318119,44.596920872136344,20.749762456818864,0.8762429977997028,0.12375700220029735,5193.0,1.472048494E9
8222.0,8222.0,62.31567619171445,30.034951725721204,-10.27098149565662,-56.25848263111376,5966.0,2256.0,55.403079127864366,79.45773516777888,44.596920872136344,20.54226483222116,0.9050845974635225,0.09491540253647732,5214.0,1.472141588E9
